"view_history","rt","trialid","procedure","trial_type","trial_index","time_elapsed","internal_node_id","stimulus","response"
"","642","IEC_10","IEC","survey-multi-choice-vertical","325","155618","0.0-277.0","{""Q0"":""10. He descubierto que si algo va a suceder, ello sucederá independientemente de lo que yo haga.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","657","IEC_11","IEC","survey-multi-choice-vertical","326","156281","0.0-278.0","{""Q0"":""11. Yo creo que los ricos y políticos controlan mi vida de muchas maneras diferentes.""}","{""Q0"":"" Moderadamente en desacuerdo.""}"
"","605","IEC_12","IEC","survey-multi-choice-vertical","327","156890","0.0-279.0","{""Q0"":""12. Si tengo un accidente automovilístico ello se debe a mi mala suerte.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","608","IEC_13","IEC","survey-multi-choice-vertical","328","157502","0.0-280.0","{""Q0"":""13. La gente como yo tiene muy poca oportunidad de defender sus intereses personales cuando esos intereses entran en conflicto con los grupos poderosos (ricos, políticos).""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","638","IEC_14","IEC","survey-multi-choice-vertical","329","158144","0.0-281.0","{""Q0"":""14. No siempre es apropiado para mí planear muy por adelantado porque de todas maneras muchas cosas resultan ser asunto de buena o mala suerte.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","635","IEC_15","IEC","survey-multi-choice-vertical","330","158782","0.0-282.0","{""Q0"":""15. En este país, para uno lograr lo que quiere necesariamente tiene que halagar a alguien.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","646","IEC_16","IEC","survey-multi-choice-vertical","331","159433","0.0-283.0","{""Q0"":""16. El que yo llegue a ser un líder dependerá de la suerte que yo tenga.""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","613","IEC_17","IEC","survey-multi-choice-vertical","332","160049","0.0-284.0","{""Q0"":""17. Yo siento que la gente que tiene algún poder sobre mí (padres, familiares, jefes), trata de decidir lo que sucederá en mi vida.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","634","IEC_18","IEC","survey-multi-choice-vertical","333","160687","0.0-285.0","{""Q0"":""18. En la mayoría de los casos yo puedo decidir lo que sucederá en mi vida.""}","{""Q0"":"" Completamente de acuerdo.""}"
"","612","IEC_19","IEC","survey-multi-choice-vertical","334","161304","0.0-286.0","{""Q0"":""19. Normalmente soy capaz de defender mis intereses personales.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","651","IEC_20","IEC","survey-multi-choice-vertical","335","161959","0.0-287.0","{""Q0"":""20. Si tengo un accidente cuando voy manejando, toda la culpa es del otro conductor.""}","{""Q0"":"" Ligeramente de acuerdo.""}"
"","642","IEC_21","IEC","survey-multi-choice-vertical","336","162604","0.0-288.0","{""Q0"":""21. Cuando logro lo que quiero es porque he trabajado mucho en ello.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","629","IEC_22","IEC","survey-multi-choice-vertical","337","163236","0.0-289.0","{""Q0"":""22. Cuando quiero que mis planes me salgan bien, los preparo de manera que le den en el gusto a la gente que tiene influencia sobre mi (padres, jefes, etc.).""}","{""Q0"":"" Ligeramente en desacuerdo.""}"
"","660","IEC_23","IEC","survey-multi-choice-vertical","338","163899","0.0-290.0","{""Q0"":""23. Mi vida está determinada por mis propias acciones.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
"","604","IEC_24","IEC","survey-multi-choice-vertical","339","164507","0.0-291.0","{""Q0"":""24. Tener pocos o muchos amigos depende del destino de cada uno.""}","{""Q0"":"" Moderadamente de acuerdo.""}"
